frame, id, x, y, z
162, 17, 1024, 1841, -0.6058503985404968
162, 18, 1166, 1864, -0.6378712058067322
162, 19, 1067, 1875, -0.5736309289932251
162, 20, 1164, 1918, -0.6078579425811768
162, 21, 1045, 1880, -0.5342692136764526
162, 22, 1180, 1910, -0.5524778366088867
162, 23, 899, 1465, -0.04560254514217377
162, 24, 1176, 1455, 0.045705486088991165
162, 25, 889, 1263, -0.6564712524414062
162, 26, 1269, 1274, -0.5953519940376282
162, 27, 911, 841, -0.32494819164276123
162, 28, 1250, 747, -0.32555127143859863
162, 29, 902, 812, -0.29614710807800293
162, 30, 1221, 710, -0.3045037090778351
162, 31, 967, 639, -0.501724362373352
162, 32, 1301, 485, -0.5412832498550415
163, 0, 1053, 2207, -0.30407029390335083
163, 1, 1013, 2263, -0.273792028427124
163, 2, 990, 2265, -0.27373042702674866
163, 3, 969, 2267, -0.2737227976322174
163, 4, 1087, 2265, -0.2710210084915161
163, 5, 1110, 2269, -0.2710318863391876
163, 6, 1125, 2271, -0.2709869146347046
163, 7, 931, 2267, -0.07052917778491974
163, 8, 1145, 2265, -0.05628814175724983
163, 9, 1013, 2153, -0.22301144897937775
163, 10, 1092, 2153, -0.21964454650878906
163, 11, 841, 2060, -0.006769151426851749
163, 12, 1254, 2033, 0.07429946959018707
163, 13, 631, 1816, -0.24621793627738953
163, 14, 1341, 1730, -0.15453992784023285
163, 15, 910, 1850, -0.5469052791595459
163, 16, 1241, 1845, -0.5513540506362915
163, 17, 975, 1830, -0.6077165007591248
163, 18, 1184, 1861, -0.6355102062225342
163, 19, 1012, 1867, -0.5820305347442627
163, 20, 1186, 1915, -0.6101395487785339
163, 21, 999, 1872, -0.5371763110160828
163, 22, 1191, 1908, -0.5481207370758057
163, 23, 897, 1449, -0.0451863668859005
163, 24, 1171, 1442, 0.0453011654317379
163, 25, 891, 1251, -0.679029643535614
163, 26, 1270, 1265, -0.6119637489318848
163, 27, 908, 842, -0.34170907735824585
163, 28, 1249, 745, -0.3426104485988617
163, 29, 898, 812, -0.31275272369384766
163, 30, 1220, 707, -0.3224599063396454
163, 31, 963, 636, -0.5267433524131775
163, 32, 1301, 481, -0.561794638633728
164, 0, 1055, 2206, -0.2892584800720215
164, 1, 1015, 2262, -0.2586282193660736
164, 2, 993, 2264, -0.2585860788822174
164, 3, 972, 2266, -0.25860947370529175
164, 4, 1089, 2263, -0.25498226284980774
164, 5, 1111, 2266, -0.2549930512905121
164, 6, 1125, 2268, -0.25492554903030396
164, 7, 933, 2266, -0.05033952742815018
164, 8, 1146, 2263, -0.03230748698115349
164, 9, 1015, 2152, -0.20617231726646423
164, 10, 1093, 2152, -0.20163509249687195
164, 11, 841, 2055, 0.022649100050330162
164, 12, 1251, 2031, 0.10462821274995804
164, 13, 638, 1813, -0.22183552384376526
164, 14, 1333, 1730, -0.1139114648103714
164, 15, 900, 1842, -0.5566099882125854
164, 16, 1254, 1837, -0.5477126240730286
164, 17, 974, 1826, -0.6234713792800903
164, 18, 1225, 1839, -0.6387935280799866
164, 19, 1002, 1865, -0.6024573445320129
164, 20, 1230, 1902, -0.6208823323249817
164, 21, 989, 1870, -0.5498641133308411
164, 22, 1226, 1897, -0.5492806434631348
164, 23, 896, 1436, -0.03654088079929352
164, 24, 1170, 1438, 0.03679051995277405
164, 25, 889, 1240, -0.6977382898330688
164, 26, 1270, 1265, -0.6746057271957397
164, 27, 907, 843, -0.33816999197006226
164, 28, 1249, 746, -0.3808300197124481
164, 29, 898, 813, -0.30848026275634766
164, 30, 1221, 707, -0.3586448132991791
164, 31, 961, 632, -0.5331375598907471
164, 32, 1300, 481, -0.6178042888641357
165, 0, 1055, 2205, -0.31798461079597473
165, 1, 1015, 2261, -0.29442933201789856
165, 2, 993, 2263, -0.294383704662323
165, 3, 972, 2265, -0.29438459873199463
165, 4, 1089, 2263, -0.2901694178581238
165, 5, 1111, 2265, -0.29018768668174744
165, 6, 1125, 2267, -0.29020756483078003
165, 7, 933, 2265, -0.08979140967130661
165, 8, 1146, 2262, -0.07668653875589371
165, 9, 1015, 2150, -0.24171772599220276
165, 10, 1093, 2151, -0.2363184094429016
165, 11, 841, 2052, -0.0026096526999026537
165, 12, 1251, 2031, 0.07204234600067139
165, 13, 644, 1809, -0.2337648570537567
165, 14, 1324, 1729, -0.14166462421417236
165, 15, 884, 1838, -0.6259791851043701
165, 16, 1258, 1826, -0.6115787029266357
165, 17, 958, 1824, -0.709409773349762
165, 18, 1232, 1820, -0.7109970450401306
165, 19, 975, 1862, -0.6998889446258545
165, 20, 1240, 1897, -0.704948365688324
165, 21, 964, 1867, -0.6257176995277405
165, 22, 1234, 1891, -0.6185170412063599
165, 23, 895, 1441, -0.030286764726042747
165, 24, 1169, 1440, 0.030540406703948975
165, 25, 889, 1237, -0.7433919906616211
165, 26, 1270, 1257, -0.6804195642471313
165, 27, 907, 845, -0.33773723244667053
165, 28, 1249, 743, -0.3610178828239441
165, 29, 898, 817, -0.30639636516571045
165, 30, 1221, 705, -0.33808615803718567
165, 31, 962, 631, -0.5522582530975342
165, 32, 1300, 481, -0.6086136698722839
166, 0, 1057, 2204, -0.4454648196697235
166, 1, 1016, 2260, -0.41477546095848083
166, 2, 994, 2262, -0.4147435426712036
166, 3, 973, 2264, -0.41476884484291077
166, 4, 1089, 2262, -0.4131430387496948
166, 5, 1111, 2265, -0.413159042596817
166, 6, 1126, 2267, -0.41307201981544495
166, 7, 934, 2263, -0.18816034495830536
166, 8, 1146, 2261, -0.18064001202583313
166, 9, 1016, 2150, -0.3557083308696747
166, 10, 1094, 2150, -0.35381534695625305
166, 11, 841, 2048, -0.0791889876127243
166, 12, 1248, 2031, -0.003875257447361946
166, 13, 646, 1806, -0.31631505489349365
166, 14, 1320, 1729, -0.2209167629480362
166, 15, 873, 1825, -0.7479756474494934
166, 16, 1254, 1825, -0.7273554801940918
166, 17, 934, 1804, -0.8368540406227112
166, 18, 1226, 1818, -0.8294132947921753
166, 19, 956, 1852, -0.83354252576828
166, 20, 1233, 1898, -0.8245672583580017
166, 21, 947, 1860, -0.7507269382476807
166, 22, 1229, 1891, -0.7350137829780579
166, 23, 895, 1444, -0.02837465889751911
166, 24, 1169, 1442, 0.02870280295610428
166, 25, 889, 1234, -0.7288422584533691
166, 26, 1271, 1247, -0.6592028737068176
166, 27, 907, 845, -0.32009434700012207
166, 28, 1249, 742, -0.337687224149704
166, 29, 898, 818, -0.2887597978115082
166, 30, 1221, 706, -0.31602463126182556
166, 31, 963, 630, -0.5509963631629944
166, 32, 1300, 482, -0.5901192426681519
167, 0, 1057, 2202, -0.5596066117286682
167, 1, 1017, 2259, -0.5305032134056091
167, 2, 995, 2260, -0.5304524898529053
167, 3, 973, 2263, -0.5304986238479614
167, 4, 1090, 2260, -0.5291959643363953
167, 5, 1111, 2263, -0.5292812585830688
167, 6, 1126, 2265, -0.5292335748672485
167, 7, 934, 2261, -0.2951239049434662
167, 8, 1146, 2260, -0.2888074815273285
167, 9, 1017, 2149, -0.4645307958126068
167, 10, 1095, 2149, -0.46341603994369507
167, 11, 841, 2047, -0.16598927974700928
167, 12, 1247, 2031, -0.08638248592615128
167, 13, 655, 1785, -0.3862167000770569
167, 14, 1320, 1727, -0.3226751387119293
167, 15, 879, 1806, -0.801837146282196
167, 16, 1246, 1830, -0.8443721532821655
167, 17, 940, 1777, -0.8869715929031372
167, 18, 1222, 1860, -0.946196973323822
167, 19, 962, 1833, -0.8839547038078308
167, 20, 1229, 1912, -0.933495044708252
167, 21, 954, 1843, -0.8032512664794922
167, 22, 1228, 1901, -0.8481705784797668
167, 23, 896, 1449, -0.027482962235808372
167, 24, 1169, 1449, 0.02780371531844139
167, 25, 889, 1232, -0.7291626930236816
167, 26, 1271, 1245, -0.6505112648010254
167, 27, 907, 846, -0.2898538112640381
167, 28, 1248, 740, -0.3019911050796509
167, 29, 898, 822, -0.2550789713859558
167, 30, 1220, 702, -0.27844175696372986
167, 31, 962, 630, -0.5250486135482788
167, 32, 1302, 479, -0.5714334845542908
168, 0, 1058, 2202, -0.5239956974983215
168, 1, 1017, 2258, -0.49195003509521484
168, 2, 995, 2260, -0.49191340804100037
168, 3, 974, 2262, -0.4919438660144806
168, 4, 1091, 2260, -0.4904000759124756
168, 5, 1112, 2263, -0.490464448928833
168, 6, 1126, 2264, -0.4904015362262726
168, 7, 934, 2259, -0.2560383677482605
168, 8, 1146, 2259, -0.248117595911026
168, 9, 1017, 2149, -0.4297489523887634
168, 10, 1096, 2149, -0.4280872344970703
168, 11, 843, 2041, -0.13798321783542633
168, 12, 1247, 2031, -0.06207050010561943
168, 13, 676, 1759, -0.36846262216567993
168, 14, 1324, 1726, -0.2951373755931854
168, 15, 883, 1795, -0.7940253615379333
168, 16, 1247, 1824, -0.8118099570274353
168, 17, 945, 1764, -0.8831140398979187
168, 18, 1226, 1840, -0.9164560437202454
168, 19, 965, 1822, -0.8832077383995056
168, 20, 1226, 1895, -0.9066088795661926
168, 21, 956, 1834, -0.7977584004402161
168, 22, 1226, 1889, -0.8172915577888489
168, 23, 898, 1450, -0.023710668087005615
168, 24, 1174, 1452, 0.02408675104379654
168, 25, 895, 1226, -0.7279150485992432
168, 26, 1271, 1246, -0.6779207587242126
168, 27, 905, 846, -0.28422820568084717
168, 28, 1247, 738, -0.32339417934417725
168, 29, 897, 823, -0.25083842873573303
168, 30, 1218, 700, -0.3009473979473114
168, 31, 958, 625, -0.5278609395027161
168, 32, 1302, 474, -0.6086211800575256
169, 0, 1059, 2200, -0.5440978407859802
169, 1, 1018, 2256, -0.5139634013175964
169, 2, 995, 2257, -0.5139434933662415
169, 3, 974, 2259, -0.513992190361023
169, 4, 1091, 2258, -0.5119525790214539
169, 5, 1112, 2261, -0.5120112299919128
169, 6, 1127, 2263, -0.5119444131851196
169, 7, 934, 2256, -0.27748650312423706
169, 8, 1146, 2257, -0.2674749195575714
169, 9, 1017, 2146, -0.44884437322616577
169, 10, 1097, 2147, -0.44649189710617065
169, 11, 843, 2036, -0.14955423772335052
169, 12, 1247, 2031, -0.07322156429290771
169, 13, 694, 1745, -0.37400802969932556
169, 14, 1324, 1726, -0.2941790819168091
169, 15, 887, 1784, -0.8016245365142822
169, 16, 1246, 1820, -0.806840181350708
169, 17, 949, 1754, -0.8911897540092468
169, 18, 1211, 1828, -0.9105284214019775
169, 19, 970, 1815, -0.8941706418991089
169, 20, 1193, 1881, -0.9019672870635986
169, 21, 960, 1827, -0.8066229820251465
169, 22, 1220, 1882, -0.8126053810119629
169, 23, 900, 1451, -0.0205837395042181
169, 24, 1181, 1453, 0.021032923832535744
169, 25, 901, 1225, -0.723655104637146
169, 26, 1271, 1246, -0.6851903200149536
169, 27, 905, 846, -0.2916279137134552
169, 28, 1245, 735, -0.34854310750961304
169, 29, 898, 823, -0.2596193253993988
169, 30, 1215, 695, -0.3279947340488434
169, 31, 958, 620, -0.5408197641372681
169, 32, 1302, 473, -0.6332468390464783
170, 0, 1059, 2197, -0.500816822052002
170, 1, 1018, 2253, -0.47016194462776184
170, 2, 995, 2255, -0.47010406851768494
170, 3, 974, 2256, -0.470114141702652
170, 4, 1091, 2256, -0.46997368335723877
170, 5, 1113, 2259, -0.47003471851348877
170, 6, 1127, 2261, -0.46999692916870117
170, 7, 934, 2254, -0.2483164519071579
170, 8, 1147, 2256, -0.25779271125793457
170, 9, 1018, 2143, -0.4117096960544586
170, 10, 1097, 2144, -0.41347843408584595
170, 11, 843, 2031, -0.13647273182868958
170, 12, 1249, 2031, -0.019059641286730766
170, 13, 705, 1733, -0.3508835732936859
170, 14, 1328, 1728, -0.21514056622982025
170, 15, 888, 1779, -0.7667617201805115
170, 16, 1257, 1810, -0.758592426776886
170, 17, 952, 1755, -0.8560464382171631
170, 18, 1223, 1808, -0.8533289432525635
170, 19, 971, 1817, -0.8566133975982666
170, 20, 1208, 1867, -0.8415945172309875
170, 21, 960, 1828, -0.7707878947257996
170, 22, 1223, 1869, -0.7594293355941772
170, 23, 904, 1449, -0.020318051800131798
170, 24, 1184, 1452, 0.02077394910156727
170, 25, 902, 1218, -0.7183066606521606
170, 26, 1268, 1247, -0.7072993516921997
170, 27, 909, 838, -0.2911096513271332
170, 28, 1237, 725, -0.3753127455711365
170, 29, 904, 816, -0.26006755232810974
170, 30, 1208, 686, -0.3544887900352478
170, 31, 958, 616, -0.5407838225364685
170, 32, 1300, 470, -0.6618033051490784
171, 0, 1059, 2195, -0.4845484495162964
171, 1, 1018, 2252, -0.45372188091278076
171, 2, 996, 2253, -0.45366591215133667
171, 3, 975, 2255, -0.4536779820919037
171, 4, 1091, 2254, -0.4534173607826233
171, 5, 1113, 2257, -0.45347365736961365
171, 6, 1127, 2259, -0.4534272849559784
171, 7, 935, 2254, -0.23181463778018951
171, 8, 1148, 2255, -0.253208190202713
171, 9, 1018, 2140, -0.3957884907722473
171, 10, 1098, 2142, -0.3982923626899719
171, 11, 844, 2029, -0.13135536015033722
171, 12, 1251, 2030, -0.016208035871386528
171, 13, 714, 1732, -0.3403322398662567
171, 14, 1337, 1729, -0.21771672368049622
171, 15, 903, 1775, -0.755280613899231
171, 16, 1261, 1796, -0.7400977611541748
171, 17, 969, 1757, -0.8427872657775879
171, 18, 1225, 1796, -0.8381627798080444
171, 19, 976, 1818, -0.8413361310958862
171, 20, 1212, 1854, -0.8287225365638733
171, 21, 965, 1828, -0.7587070465087891
171, 22, 1223, 1857, -0.7440242171287537
171, 23, 909, 1446, -0.01894560270011425
171, 24, 1191, 1451, 0.01940557360649109
171, 25, 901, 1218, -0.7213273644447327
171, 26, 1262, 1245, -0.7175109386444092
171, 27, 914, 832, -0.2943144738674164
171, 28, 1226, 720, -0.3807953894138336
171, 29, 910, 809, -0.2628233730792999
171, 30, 1198, 682, -0.35858121514320374
171, 31, 958, 616, -0.5481903553009033
171, 32, 1296, 471, -0.6614821553230286
172, 0, 1059, 2193, -0.48023319244384766
172, 1, 1018, 2249, -0.44999343156814575
172, 2, 996, 2251, -0.4499627947807312
172, 3, 975, 2252, -0.4499947726726532
172, 4, 1092, 2253, -0.4484616816043854
172, 5, 1113, 2256, -0.44850215315818787
172, 6, 1127, 2258, -0.448436439037323
172, 7, 936, 2251, -0.22487108409404755
172, 8, 1149, 2252, -0.22556301951408386
172, 9, 1018, 2138, -0.3899199664592743
172, 10, 1098, 2140, -0.38929611444473267
172, 11, 846, 2026, -0.11966674029827118
172, 12, 1254, 2026, -0.02579815685749054
172, 13, 722, 1729, -0.3481443226337433
172, 14, 1342, 1731, -0.24247074127197266
172, 15, 913, 1776, -0.7674679756164551
172, 16, 1259, 1793, -0.7488304376602173
172, 17, 978, 1759, -0.8557602763175964
172, 18, 1224, 1795, -0.8492785692214966
172, 19, 987, 1818, -0.8530247211456299
172, 20, 1210, 1850, -0.8395979404449463
172, 21, 975, 1828, -0.7708377242088318
172, 22, 1219, 1852, -0.7537840008735657
172, 23, 910, 1446, -0.019229013472795486
172, 24, 1193, 1450, 0.01969016157090664
172, 25, 901, 1220, -0.7178593873977661
172, 26, 1258, 1245, -0.7006340026855469
172, 27, 917, 828, -0.2987365126609802
172, 28, 1220, 719, -0.373276025056839
172, 29, 917, 802, -0.26953813433647156
172, 30, 1188, 682, -0.3522178828716278
172, 31, 963, 613, -0.5507402420043945
172, 32, 1292, 470, -0.6469339728355408
173, 0, 1059, 2193, -0.4860357344150543
173, 1, 1018, 2248, -0.4556974768638611
173, 2, 996, 2250, -0.45567741990089417
173, 3, 975, 2251, -0.4557194709777832
173, 4, 1092, 2251, -0.4542814791202545
173, 5, 1113, 2254, -0.4543331563472748
173, 6, 1128, 2256, -0.45428040623664856
173, 7, 936, 2250, -0.22636094689369202
173, 8, 1150, 2250, -0.22251290082931519
173, 9, 1018, 2138, -0.3938523828983307
173, 10, 1098, 2140, -0.3929465115070343
173, 11, 847, 2027, -0.11542291194200516
173, 12, 1257, 2027, -0.03029637783765793
173, 13, 728, 1728, -0.34338411688804626
173, 14, 1347, 1734, -0.2438461035490036
173, 15, 924, 1776, -0.761806845664978
173, 16, 1256, 1792, -0.7407107949256897
173, 17, 988, 1760, -0.8501573204994202
173, 18, 1218, 1788, -0.8402494788169861
173, 19, 1005, 1819, -0.8485323786735535
173, 20, 1206, 1845, -0.8312200307846069
173, 21, 991, 1828, -0.7654409408569336
173, 22, 1213, 1848, -0.7456952929496765
173, 23, 910, 1448, -0.019603943452239037
173, 24, 1193, 1453, 0.020032590255141258
173, 25, 900, 1221, -0.7048722505569458
173, 26, 1256, 1249, -0.6937416791915894
173, 27, 921, 821, -0.3266263008117676
173, 28, 1217, 716, -0.3895772099494934
173, 29, 921, 794, -0.3019828200340271
173, 30, 1184, 674, -0.37150445580482483
173, 31, 965, 613, -0.5814509391784668
173, 32, 1288, 470, -0.6656257510185242
174, 0, 1059, 2191, -0.4671790897846222
174, 1, 1018, 2247, -0.43497756123542786
174, 2, 996, 2248, -0.4349735677242279
174, 3, 975, 2250, -0.43503573536872864
174, 4, 1092, 2249, -0.4348352253437042
174, 5, 1114, 2252, -0.43489933013916016
174, 6, 1128, 2253, -0.434893935918808
174, 7, 936, 2248, -0.20080530643463135
174, 8, 1152, 2247, -0.20113679766654968
174, 9, 1018, 2137, -0.3732246458530426
174, 10, 1098, 2138, -0.37400221824645996
174, 11, 849, 2027, -0.09175428003072739
174, 12, 1260, 2026, -0.020642703399062157
174, 13, 729, 1726, -0.3292568624019623
174, 14, 1351, 1734, -0.24263930320739746
174, 15, 935, 1784, -0.7482219934463501
174, 16, 1243, 1792, -0.7321786880493164
174, 17, 995, 1760, -0.8355562090873718
174, 18, 1200, 1790, -0.8290824890136719
174, 19, 1027, 1817, -0.8325863480567932
174, 20, 1184, 1848, -0.8138691782951355
174, 21, 1010, 1828, -0.7515564560890198
174, 22, 1192, 1849, -0.7333783507347107
174, 23, 910, 1449, -0.01996186375617981
174, 24, 1195, 1453, 0.020384499803185463
174, 25, 900, 1221, -0.7029958367347717
174, 26, 1255, 1256, -0.7007514238357544
174, 27, 924, 819, -0.33407163619995117
174, 28, 1216, 714, -0.3987239599227905
174, 29, 924, 791, -0.3082379400730133
174, 30, 1181, 670, -0.37919706106185913
174, 31, 967, 611, -0.5832945108413696
174, 32, 1287, 469, -0.6719747185707092
175, 0, 1059, 2191, -0.39513805508613586
175, 1, 1018, 2246, -0.36388421058654785
175, 2, 996, 2247, -0.3638627231121063
175, 3, 974, 2249, -0.3638908267021179
175, 4, 1092, 2248, -0.363923579454422
175, 5, 1114, 2250, -0.3639688491821289
175, 6, 1129, 2252, -0.3639514446258545
175, 7, 936, 2247, -0.14046426117420197
175, 8, 1153, 2245, -0.14089445769786835
175, 9, 1018, 2137, -0.30550718307495117
175, 10, 1098, 2138, -0.30627304315567017
175, 11, 849, 2027, -0.05040380358695984
175, 12, 1260, 2026, 0.018787352368235588
175, 13, 730, 1725, -0.27447792887687683
175, 14, 1353, 1733, -0.19811223447322845
175, 15, 941, 1785, -0.6602245569229126
175, 16, 1241, 1790, -0.6401877403259277
175, 17, 998, 1761, -0.7392674088478088
175, 18, 1192, 1784, -0.7307665348052979
175, 19, 1034, 1809, -0.7335386872291565
175, 20, 1173, 1842, -0.7152467370033264
175, 21, 1016, 1821, -0.6614386439323425
175, 22, 1182, 1845, -0.6408283114433289
175, 23, 909, 1449, -0.0210687555372715
175, 24, 1195, 1452, 0.02144692651927471
175, 25, 900, 1221, -0.6996511816978455
175, 26, 1256, 1260, -0.6962270140647888
175, 27, 924, 818, -0.3389459252357483
175, 28, 1216, 713, -0.3948051631450653
175, 29, 924, 790, -0.312211811542511
175, 30, 1182, 669, -0.3748568892478943
175, 31, 970, 610, -0.5798346400260925
175, 32, 1284, 469, -0.6590455770492554
176, 0, 1059, 2191, -0.40005573630332947
176, 1, 1018, 2246, -0.3693232536315918
176, 2, 995, 2247, -0.3693152666091919
176, 3, 974, 2249, -0.36937400698661804
176, 4, 1092, 2248, -0.369358092546463
176, 5, 1114, 2250, -0.36941275000572205
176, 6, 1129, 2251, -0.36939695477485657
176, 7, 936, 2247, -0.14376839995384216
176, 8, 1153, 2245, -0.14385420083999634
176, 9, 1018, 2136, -0.3091314733028412
176, 10, 1098, 2137, -0.3098338544368744
176, 11, 849, 2027, -0.048191264271736145
176, 12, 1260, 2026, 0.02232777699828148
176, 13, 729, 1724, -0.25786811113357544
176, 14, 1352, 1731, -0.18360687792301178
176, 15, 948, 1785, -0.6296714544296265
176, 16, 1239, 1787, -0.6207200288772583
176, 17, 1006, 1758, -0.7070313096046448
176, 18, 1188, 1782, -0.7104548215866089
176, 19, 1042, 1799, -0.7020214796066284
176, 20, 1162, 1840, -0.6977298259735107
176, 21, 1021, 1812, -0.6306681036949158
176, 22, 1178, 1845, -0.6223714351654053
176, 23, 909, 1449, -0.02172303944826126
176, 24, 1195, 1453, 0.02208605781197548
176, 25, 900, 1222, -0.7000143527984619
176, 26, 1258, 1269, -0.6933174729347229
176, 27, 925, 819, -0.34383007884025574
176, 28, 1216, 714, -0.39228197932243347
176, 29, 925, 791, -0.31637564301490784
176, 30, 1183, 671, -0.3718169927597046
176, 31, 972, 610, -0.5815492272377014
176, 32, 1283, 469, -0.6547671556472778
177, 0, 1059, 2189, -0.40753158926963806
177, 1, 1018, 2245, -0.378522664308548
177, 2, 995, 2246, -0.37851420044898987
177, 3, 974, 2248, -0.3785823881626129
177, 4, 1092, 2246, -0.377610445022583
177, 5, 1114, 2249, -0.3776547610759735
177, 6, 1129, 2250, -0.37763968110084534
177, 7, 936, 2246, -0.15416085720062256
177, 8, 1153, 2244, -0.14973407983779907
177, 9, 1018, 2134, -0.3165067434310913
177, 10, 1098, 2134, -0.3157895803451538
177, 11, 849, 2027, -0.0512273944914341
177, 12, 1260, 2027, 0.025213604792952538
177, 13, 728, 1724, -0.24873648583889008
177, 14, 1351, 1731, -0.1612599641084671
177, 15, 950, 1777, -0.6238746643066406
177, 16, 1243, 1775, -0.6049898266792297
177, 17, 1005, 1745, -0.703167736530304
177, 18, 1193, 1764, -0.6959702372550964
177, 19, 1040, 1779, -0.7028562426567078
177, 20, 1167, 1816, -0.6909252405166626
177, 21, 1022, 1789, -0.6272256374359131
177, 22, 1184, 1822, -0.610186755657196
177, 23, 908, 1454, -0.02351180650293827
177, 24, 1194, 1461, 0.023865900933742523
177, 25, 902, 1222, -0.6923053860664368
177, 26, 1261, 1276, -0.6813913583755493
177, 27, 925, 820, -0.3434358239173889
177, 28, 1217, 715, -0.3875056207180023
177, 29, 924, 792, -0.3164951503276825
177, 30, 1183, 672, -0.3670457899570465
177, 31, 974, 610, -0.5810911059379578
177, 32, 1283, 469, -0.6509836316108704
178, 0, 1059, 2187, -0.43803301453590393
178, 1, 1018, 2244, -0.4131316840648651
178, 2, 995, 2245, -0.41310256719589233
178, 3, 974, 2246, -0.4131527245044708
178, 4, 1092, 2245, -0.41207289695739746
178, 5, 1115, 2247, -0.4121397137641907
178, 6, 1129, 2248, -0.4121363162994385
178, 7, 936, 2245, -0.19851337373256683
178, 8, 1153, 2242, -0.19335885345935822
178, 9, 1018, 2133, -0.3501523435115814
178, 10, 1098, 2132, -0.3491930067539215
178, 11, 849, 2027, -0.08268734812736511
178, 12, 1260, 2027, -0.014470074325799942
178, 13, 727, 1725, -0.26540103554725647
178, 14, 1352, 1731, -0.16259562969207764
178, 15, 951, 1769, -0.6442964673042297
178, 16, 1249, 1769, -0.6327721476554871
178, 17, 1005, 1730, -0.7249653935432434
178, 18, 1195, 1752, -0.725102961063385
178, 19, 1043, 1762, -0.7249603271484375
178, 20, 1170, 1814, -0.7192006707191467
178, 21, 1025, 1773, -0.6479012370109558
178, 22, 1177, 1817, -0.6375169157981873
178, 23, 909, 1467, -0.025078335776925087
178, 24, 1194, 1469, 0.025391867384314537
178, 25, 909, 1222, -0.6395248770713806
178, 26, 1262, 1277, -0.6244152784347534
178, 27, 928, 818, -0.3308134973049164
178, 28, 1217, 716, -0.3673267364501953
178, 29, 925, 790, -0.31041255593299866
178, 30, 1183, 673, -0.3511224389076233
178, 31, 975, 606, -0.5661953091621399
178, 32, 1284, 469, -0.6239364743232727
179, 0, 1059, 2185, -0.5203877687454224
179, 1, 1018, 2242, -0.4958602786064148
179, 2, 995, 2243, -0.49582213163375854
179, 3, 974, 2244, -0.49586883187294006
179, 4, 1092, 2242, -0.4950471520423889
179, 5, 1115, 2244, -0.4951235055923462
179, 6, 1130, 2244, -0.4951322078704834
179, 7, 936, 2244, -0.2763647735118866
179, 8, 1154, 2240, -0.2723284363746643
179, 9, 1017, 2131, -0.4298405945301056
179, 10, 1098, 2129, -0.42917972803115845
179, 11, 849, 2027, -0.13923752307891846
179, 12, 1260, 2029, -0.08974183350801468
179, 13, 728, 1727, -0.2901456356048584
179, 14, 1352, 1732, -0.25518572330474854
179, 15, 950, 1746, -0.6517905592918396
179, 16, 1244, 1759, -0.6724247932434082
179, 17, 1004, 1704, -0.731478750705719
179, 18, 1193, 1739, -0.7638453841209412
179, 19, 1041, 1740, -0.744701623916626
179, 20, 1165, 1791, -0.7608810067176819
179, 21, 1023, 1754, -0.6616441607475281
179, 22, 1172, 1797, -0.6770121455192566
179, 23, 913, 1478, -0.025048276409506798
179, 24, 1196, 1478, 0.025356465950608253
179, 25, 911, 1222, -0.6314333081245422
179, 26, 1260, 1271, -0.6085910201072693
179, 27, 928, 817, -0.29704979062080383
179, 28, 1213, 718, -0.32419097423553467
179, 29, 921, 791, -0.2748124897480011
179, 30, 1179, 679, -0.30595436692237854
179, 31, 976, 605, -0.5371937155723572
179, 32, 1280, 475, -0.5768011212348938
180, 0, 1058, 2183, -0.4498930871486664
180, 1, 1017, 2240, -0.42063289880752563
180, 2, 994, 2242, -0.42057907581329346
180, 3, 973, 2243, -0.4205513298511505
180, 4, 1092, 2241, -0.4214576184749603
180, 5, 1115, 2243, -0.4215390384197235
180, 6, 1130, 2243, -0.42151394486427307
180, 7, 936, 2243, -0.19896841049194336
180, 8, 1154, 2239, -0.20433057844638824
180, 9, 1017, 2129, -0.35980576276779175
180, 10, 1098, 2128, -0.3615470230579376
180, 11, 849, 2024, -0.08111722022294998
180, 12, 1259, 2029, -0.04157325625419617
180, 13, 726, 1727, -0.2147015482187271
180, 14, 1357, 1734, -0.1855362206697464
180, 15, 953, 1705, -0.5387222766876221
180, 16, 1232, 1742, -0.5695468187332153
180, 17, 1007, 1655, -0.6126068830490112
180, 18, 1182, 1722, -0.656353235244751
180, 19, 1041, 1688, -0.617357075214386
180, 20, 1149, 1769, -0.6507798433303833
180, 21, 1024, 1704, -0.5433526039123535
180, 22, 1160, 1775, -0.5728634595870972
180, 23, 915, 1473, -0.025633346289396286
180, 24, 1196, 1474, 0.025947144255042076
180, 25, 910, 1224, -0.6496954560279846
180, 26, 1249, 1270, -0.63724684715271
180, 27, 932, 811, -0.3761099576950073
180, 28, 1212, 719, -0.42122435569763184
180, 29, 924, 777, -0.3574328124523163
180, 30, 1179, 681, -0.40741294622421265
180, 31, 977, 606, -0.6274808049201965
180, 32, 1279, 475, -0.6885099411010742
181, 0, 1058, 2181, -0.5402765870094299
181, 1, 1016, 2239, -0.5144971609115601
181, 2, 994, 2240, -0.514424204826355
181, 3, 973, 2242, -0.5144056081771851
181, 4, 1093, 2239, -0.5139762759208679
181, 5, 1116, 2240, -0.5140940546989441
181, 6, 1131, 2241, -0.5140802264213562
181, 7, 936, 2242, -0.2956158220767975
181, 8, 1154, 2236, -0.29496321082115173
181, 9, 1017, 2128, -0.45048603415489197
181, 10, 1098, 2127, -0.4506089985370636
181, 11, 849, 2024, -0.15901829302310944
181, 12, 1256, 2032, -0.10962771624326706
181, 13, 726, 1729, -0.2357058972120285
181, 14, 1360, 1738, -0.2353639006614685
